"","customer_id","cluster","age","income","member_days","gender_male","gender_female","gender_other","total_offer_received","total_offer_viewed","total_offer_completed","avg_offer_reward","avg_offer_difficulty","offer_bogo_cnt","offer_discount_cnt","offer_information_cnt","channel_email_cnt","channel_web_cnt","channel_mobile_cnt","channel_social_cnt","total_vr","total_cr","offer_bogo_vr","offer_bogo_cr","offer_discount_vr","offer_discount_cr","offer_information_vr","num_transactions","avg_amount_spent"
"9369","a90ef297656f4150af47cd391adf276a","2",58,39000,240,"1","0","0",6,3,0,3.67,5,3,1,2,6,4,6,4,0.5,0,0.33,0,0,0,1,8,3
"9370","edc37c324ba440b1bab742f4ab4e1cfb","3",22,58000,574,"1","0","0",4,3,3,3.25,8,1,2,1,4,3,3,3,0.75,1,1,1,0.5,2,1,10,51.32
"9371","a0db7a1fb55e402cb7f5b8ddc10b0818","3",57,87000,1039,"0","1","0",6,4,6,5.17,9,3,3,0,6,6,5,4,0.67,1.5,0.67,1.5,0.67,1.5,0,7,21.58
"9372","9ae56116908640fc83477982da0aaec4","3",21,39000,900,"1","0","0",6,6,5,5.17,6.5,3,2,1,6,5,6,5,1,0.83,1,1,1,1,1,26,36.67
"9373","07f4ec4a70cd456583e224bb6d2d1787","2",33,64000,684,"0","1","0",6,3,3,4.17,9.17,2,2,2,6,4,4,3,0.5,1,1,1,0,0,0.5,9,17.23
"9374","87b3c5bd31874eec883fcaddc54cac6c","3",68,108000,920,"0","1","0",4,3,2,5.5,7.5,3,1,0,4,3,4,3,0.75,0.67,0.67,0.5,1,1,0,3,30.11
"9375","b8f309e5c6b34d1b8158468dcf6cbdec","1",20,32000,239,"1","0","0",3,2,0,3.33,3.33,1,0,2,3,0,3,3,0.67,0,0,0,0,0,1,0,0
"9376","fa2fc0351dd844639b060328f76754d6","3",20,30000,1541,"1","0","0",5,3,2,4.8,8,3,2,0,5,5,5,2,0.6,0.67,1,0.67,0,0,0,11,3.25
"9377","362858ec6f754ad39c3dfd0923a677f2","1",64,93000,1068,"0","1","0",2,0,1,5,20,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,30.96
"9378","99cb2a9c95ef4f14999129b4dd56472e","2",64,50000,225,"1","0","0",5,3,0,2.4,8.8,0,5,0,5,5,5,3,0.6,0,0,0,0.6,0,0,5,2.64
"9379","6cac9ac049e84da5a6172f82b92a00a7","2",68,97000,253,"1","0","0",6,6,1,1,5,0,3,3,6,4,6,4,1,0.17,0,0,1,0.33,1,4,24.69
"9380","376ca2bef2a64d12af12d1ce52423eed","3",38,52000,36,"1","0","0",5,3,2,4.4,8.4,2,3,0,5,4,5,2,0.6,0.67,0.5,1,0.67,0.5,0,6,5.27
"9381","d765c3e291374601bbf74e53cf491592","2",49,70000,254,"0","1","0",5,5,0,2.4,4,1,1,3,5,1,5,5,1,0,1,0,1,0,1,5,4.25
"9382","3b9e53675c964a78a3f49e0870f671ac","2",33,56000,1075,"1","0","0",6,5,3,3.67,7.5,2,2,2,6,4,5,4,0.83,0.6,1,1,0.5,1,1,12,12.3
"9383","1fa42955dab44401b9f5c9a6c637e82e","3",80,62000,1039,"0","1","0",6,5,5,5,9.5,2,3,1,6,4,5,5,0.83,1,1,1,0.67,1.5,1,21,15.93
"9384","7d23acce1bc9453096e79e8d2095a699","2",31,58000,174,"1","0","0",5,3,0,2.2,10,0,4,1,5,4,4,4,0.6,0,0,0,0.5,0,1,6,2.22
"9385","feca5113ed4f47268bcde4c176c6dd9f","3",20,48000,477,"1","0","0",4,4,2,5,8,2,2,0,4,3,4,3,1,0.5,1,0,1,1,0,22,3.04
"9386","d785b06c8715401c989165e545f342c1","1",68,77000,926,"0","1","0",2,2,2,6,10,1,1,0,2,2,2,2,1,1,1,1,1,1,0,7,19.73
"9387","52c2656e7b3a47638981e1da2f9b2743","1",32,71000,295,"0","1","0",4,2,0,5,12.5,1,2,1,4,4,2,1,0.5,0,1,0,0,0,1,5,2.11
"9388","8ebb4b878bae43feacae47f0fad3654a","3",52,50000,216,"1","0","0",4,3,3,4.5,5.5,3,1,0,4,4,4,3,0.75,1,0.67,1,1,1,0,8,4.26
"9389","9ba76183fc8e4239bf64db5bfcf3218f","1",50,81000,870,"1","0","0",4,2,0,2,3,1,1,2,4,3,4,2,0.5,0,0,0,1,0,0.5,0,0
"9390","8978c47b823e465a82a576a32680585f","2",71,89000,246,"0","1","0",5,4,2,0.8,4,0,2,3,5,4,5,2,0.8,0.5,0,0,0.5,2,1,7,17.58
"9391","0aad47034065492095f29d3a6003c9f2","2",41,70000,1212,"1","0","0",5,5,1,1.6,5.4,0,2,3,5,4,4,2,1,0.2,0,0,1,0.5,1,3,16.7
"9392","4fd8b68d55fb4469a3cfb235b078063c","1",56,72000,987,"1","0","0",4,1,3,3,8.75,1,2,1,4,3,3,2,0.25,3,0,0,0.5,2,0,2,20.81
"9393","80bc3a67e3ff43c491da0f3cd28bc3fa","3",57,60000,871,"0","1","0",6,5,5,5.5,8.67,3,2,1,6,5,5,5,0.83,1,1,1,0.5,2,1,22,35.79
"9394","34962645e76943bab69e9aa8c335e574","1",74,36000,232,"1","0","0",3,3,2,1.33,6.67,0,2,1,3,3,3,1,1,0.67,0,0,1,1,1,10,37.85
"9395","7ffb3bc618ad453b9bce311ec88e481d","2",73,58000,6,"1","0","0",6,3,0,3.67,7,2,3,1,6,5,6,4,0.5,0,0.5,0,0.67,0,0,7,3.68
"9396","04e39b3e8fc449cfbcafd7dba2429f1c","1",59,54000,424,"0","1","0",3,3,3,6,12.33,1,2,0,3,3,2,2,1,1,1,1,1,1,0,8,16.94
"9397","4dff5aacb2a1459f8a408a2907fec185","2",94,86000,133,"0","1","0",5,5,0,5.6,9.4,2,2,1,5,5,4,3,1,0,1,0,1,0,1,1,16.7
"9398","021616b8deea46438e3badc7fca5894d","1",28,64000,591,"1","0","0",3,3,3,5,9,1,2,0,3,3,3,3,1,1,1,1,1,1,0,12,18.21
"9399","9f83b1bf4fba46f48d0b1e1c63765f94","3",68,74000,412,"0","1","0",5,5,5,2.4,8.8,0,5,0,5,5,5,3,1,1,0,0,1,1,0,13,20.72
"9400","597fe6d5f1a94c338b3ed0cc2c5e4b75","3",88,112000,1095,"1","0","0",5,4,4,5.2,6.8,3,2,0,5,5,5,4,0.8,1,0.67,1,1,1,0,9,27.13
"9401","c19ec36d877b4adfb6f33825924b14ca","3",81,116000,837,"0","1","0",4,3,3,4.25,10,2,2,0,4,4,3,2,0.75,1,1,1,0.5,1,0,5,23.25
"9402","f7df9d41ea444014b49ecc8b60f875bf","2",92,95000,149,"0","1","0",4,2,0,0.75,1.75,0,1,3,4,3,4,2,0.5,0,0,0,1,0,0.33,4,28.68
"9403","334cc7c1d8304406a35bed523963f136","2",59,55000,346,"1","0","0",5,2,0,3.2,8,2,3,0,5,5,5,2,0.4,0,0.5,0,0.33,0,0,5,3.75
"9404","4af9cd0e7a6746908f0ef09628ff3f84","3",39,61000,1037,"1","0","0",5,4,5,6.6,7.4,4,1,0,5,3,5,4,0.8,1.25,1,1,0,0,0,18,14.89
"9405","ae6f43089b674728a50b8727252d3305","3",36,71000,437,"0","1","0",5,3,3,3.4,5,2,1,2,5,3,5,3,0.6,1,0.5,2,1,1,0.5,16,82.98
"9406","d98a059172cb41f8b645cffc380a101a","2",51,55000,87,"0","0","1",6,6,0,2.33,7.5,1,3,2,6,5,5,3,1,0,1,0,1,0,1,1,9.88
"9407","baf1c3114e0c4e1597c77fdea974f49a","2",36,36000,230,"1","0","0",5,4,1,6,12,2,2,1,5,4,3,2,0.8,0.25,1,0.5,0.5,0,1,12,3.2
"9408","84b312074efd4a458cc21cd32dae7454","2",42,46000,249,"1","0","0",5,4,0,1.4,3,1,1,3,5,2,5,4,0.8,0,0,0,1,0,1,4,4.83
"9409","27228232d0a649a1abb48246eb5616f9","1",47,53000,356,"0","1","0",4,3,0,8.25,9.25,3,1,0,4,1,4,4,0.75,0,0.67,0,1,0,0,0,0
"9410","425baccbe9154f13844934c24b68b38e","3",58,62000,1029,"0","1","0",5,2,5,4.8,14,1,4,0,5,5,3,1,0.4,2.5,1,1,0.25,4,0,7,13.87
"9411","47e925c3997c4781b36d5b16047dd4cb","1",34,31000,206,"1","0","0",3,0,0,4,11.67,1,2,0,3,3,2,0,0,0,0,0,0,0,0,5,1.6
"9412","6cb064f1f93c47bd9e1b92c8256ca5f3","2",23,44000,349,"1","0","0",5,4,0,5.4,10,2,2,1,5,3,4,2,0.8,0,1,0,0.5,0,1,6,2.89
"9413","4c933453dd3b42eea553ec2985c050db","2",49,70000,343,"1","0","0",5,4,2,3,5.4,2,2,1,5,4,5,5,0.8,0.5,1,0.5,0.5,1,1,14,3.76
"9414","6b998810e66244229bffd413f677bae0","1",44,96000,836,"1","0","0",3,2,3,5,9,1,2,0,3,2,3,2,0.67,1.5,0,0,1,1,0,5,25.27
"9415","06609f295aba4e42abdaf07c2f758303","1",38,69000,1260,"0","1","0",3,1,2,4.33,15.67,0,3,0,3,3,1,1,0.33,2,0,0,0.33,2,0,16,4.42
"9416","944468eb385c404d9d3f65fe9330215b","1",66,77000,266,"0","1","0",3,3,2,2.33,10,0,2,1,3,2,2,2,1,0.67,0,0,1,1,1,7,20.47
"9417","25a6a84ea8f74fcaac3768c839b1a8a6","3",58,76000,915,"0","1","0",4,4,4,3.5,7.5,2,2,0,4,4,4,3,1,1,1,1,1,1,0,12,19.75
"9418","9b12f30fa5ca48fca44b3ed7c7936749","1",73,46000,767,"1","0","0",4,3,1,5,5,3,0,1,4,3,4,1,0.75,0.33,1,0.33,0,0,0,15,3.52
"9419","404ba9109a7f4aa384329a925f76c47d","3",56,72000,889,"1","0","0",6,5,6,4.33,8.33,3,3,0,6,6,6,4,0.83,1.2,1,1,0.67,1.5,0,18,19.15
"9420","0cbb467090b142ca89d238bf9a9a3b4d","1",38,67000,365,"1","0","0",3,3,1,4.33,5.67,1,1,1,3,1,3,3,1,0.33,1,0,1,1,1,6,2.61
"9421","3bab734e6b3e4c2a9a643cc9a1d970c1","2",21,48000,175,"1","0","0",5,3,0,4.6,10.8,1,4,0,5,5,4,3,0.6,0,1,0,0.5,0,0,8,2.29
"9422","f77bcf5d4bc243fab11c51c0fe2e9fce","3",34,68000,579,"0","1","0",6,4,5,5.5,6.17,4,1,1,6,3,6,4,0.67,1.25,0.5,2,1,1,1,17,19.51
"9423","eec23cb68c344d01b7a81e5b64177c1e","1",57,42000,279,"1","0","0",4,3,2,1.75,7.5,0,2,2,4,2,3,2,0.75,0.67,0,0,0.5,2,1,13,8.1
"9424","8bed51efb97049b581fab4772fc78843","1",26,35000,29,"1","0","0",4,1,0,3.75,6.75,1,2,1,4,4,4,2,0.25,0,0,0,0.5,0,0,3,3.27
"9425","86b32116a2364361a0c6fb793194887b","2",34,38000,66,"1","0","0",5,1,0,7,7,5,0,0,5,4,5,3,0.2,0,0.2,0,0,0,0,1,0.54
"9426","f8ffe55acdb5412ea71fb1055f116733","2",62,96000,170,"0","1","0",5,4,1,3.6,4.4,2,1,2,5,2,5,4,0.8,0.25,0.5,1,1,0,1,2,23.49
"9427","4a0d86f143f147cdbdd84ae1123151b1","3",65,92000,41,"0","1","0",4,3,2,7,8,3,1,0,4,3,4,4,0.75,0.67,0.67,1,1,0,0,4,28.11
"9428","573580dbf2f9437e97863a8e102435db","2",68,34000,86,"1","0","0",6,4,0,4.5,10.33,2,4,0,6,6,5,5,0.67,0,0.5,0,0.75,0,0,4,2.26
"9429","fa92d4e2bc3e439fb418748017e903d4","2",57,52000,261,"0","1","0",5,2,0,3.6,7.4,2,2,1,5,5,4,2,0.4,0,0.5,0,0.5,0,0,1,3.38
"9430","d54ad47d89284047809a1626127cad82","1",23,37000,1535,"1","0","0",4,3,1,6.25,6.25,3,0,1,4,3,4,3,0.75,0.33,1,0.33,0,0,0,12,3.2
"9431","903fa17ff106494b85e56afe5dd48c6f","1",21,34000,1131,"1","0","0",4,2,1,4.25,10,2,2,0,4,4,3,3,0.5,0.5,1,0.5,0,0,0,12,2.04
"9432","3cc18472ed634128b409baa2a48700f4","3",80,81000,239,"1","0","0",5,5,3,3.4,11,1,3,1,5,4,3,2,1,0.6,1,1,1,0.67,1,5,19.78
"9433","89c9fbf3aad047dc83d820cb84d5de63","1",34,46000,282,"1","0","0",4,3,1,5.5,11.25,2,2,0,4,3,3,3,0.75,0.33,1,0.5,0.5,0,0,3,5.09
"9434","d98e24fb0e6e47309b138aeb904cbe46","2",32,71000,238,"0","1","0",5,4,3,4,4,3,0,2,5,3,5,3,0.8,0.75,0.67,1.5,0,0,1,14,19.03
"9435","f568b539ef184437a0e03c2f20effd5e","3",64,88000,307,"1","0","0",6,6,5,5.33,6.67,4,1,1,6,6,6,5,1,0.83,1,1,1,1,1,9,23.15
"9436","d99dec469b3541c497a4a6f7b9be89f7","3",49,84000,841,"1","0","0",5,3,3,5.4,10,3,2,0,5,4,4,2,0.6,1,0.67,1,0.5,1,0,6,23.48
"9437","2fa79c1a37b24336aeaa4a839e9f336f","2",37,43000,58,"0","1","0",5,4,1,2.2,10,0,4,1,5,5,4,2,0.8,0.25,0,0,0.75,0.33,1,7,3.75
"9438","3de0f837e72d42799c8e8cdd0f26ea39","1",29,43000,262,"1","0","0",4,2,0,5.5,7.5,2,1,1,4,3,4,2,0.5,0,1,0,0,0,0,10,3.5
"9439","270c6126f02b4419a443f7b0e0c4d276","3",30,64000,731,"1","0","0",6,4,4,2.5,4.5,2,2,2,6,6,6,3,0.67,1,0.5,2,1,1,0.5,21,14.94
"9440","805576ae0d834276b5c1fdc86b1fca73","3",52,81000,687,"1","0","0",5,4,4,5,5,4,0,1,5,3,5,3,0.8,1,1,1,0,0,0,5,21.37
"9441","51b8d05d5f35469987e359913a92848a","2",68,78000,212,"0","1","0",4,4,2,1.5,7.5,0,3,1,4,4,4,3,1,0.5,0,0,1,0.67,1,4,24.76
"9442","2c4e9f96a5ac4df69ba3b26c194ab5b7","1",52,106000,599,"1","0","0",4,2,0,1.25,5,0,1,3,4,3,3,1,0.5,0,0,0,0,0,0.67,5,25.58
"9443","5499b8b628354735bd656d900fec8179","3",37,33000,130,"0","1","0",5,4,3,6.6,10.4,3,2,0,5,4,4,3,0.8,0.75,1,0.67,0.5,1,0,8,8.44
"9444","cf6b3e981a884ea885d876fec1f1831c","1",72,57000,1558,"0","1","0",4,3,2,4.25,6.25,2,1,1,4,2,4,4,0.75,0.67,1,0.5,1,1,0,5,12.62
"9445","f7dd612de4ea410cae2d9273d6c0ebaf","3",54,37000,902,"0","1","0",5,4,5,5.6,6.4,4,1,0,5,4,5,3,0.8,1.25,0.75,1.33,1,1,0,17,12.02
"9446","c86f6d63ebfe40f388040037a16255da","2",72,83000,1298,"1","0","0",4,4,2,5,5,3,0,1,4,2,4,2,1,0.5,1,0.67,0,0,1,4,15.87
"9447","2819204bee6744448230fc8e6d0d098e","3",50,56000,301,"1","0","0",6,6,4,7.5,9.5,4,2,0,6,4,6,6,1,0.67,1,0.5,1,1,0,12,14.5
"9448","7b00bec0eed84ed0b5ef5dd75cfe520f","1",67,75000,1017,"0","1","0",3,3,2,5,5,2,0,1,3,3,3,1,1,0.67,1,1,0,0,1,4,19.7
"9449","58a2e3a01a5743d4900d6ad067f515f7","2",36,38000,233,"1","0","0",5,5,1,3.8,7,2,2,1,5,3,5,4,1,0.2,1,0,1,0.5,1,8,2.72
"9450","9b5ef3657ea24e6388e6b7f18eae0f57","2",35,37000,188,"1","0","0",6,6,3,4.67,5.33,3,1,2,6,3,6,6,1,0.5,1,0.67,1,1,1,19,8.32
"9451","9d763a8ee723447094a6e58bb66cc1e1","1",36,42000,1238,"1","0","0",3,2,1,4.33,5.67,2,1,0,3,3,3,1,0.67,0.5,0.5,1,1,0,0,12,3.24
"9452","6b28342aae4443aa8beb1356a0cd4654","3",59,1e+05,978,"0","1","0",5,3,4,2.6,5.8,1,3,1,5,5,5,3,0.6,1.33,1,1,0.67,1.5,0,9,26.71
"9453","f08ca4f93b424998bd41c5210df2f177","2",42,61000,249,"0","1","0",5,4,0,3,6,1,1,3,5,2,4,3,0.8,0,1,0,1,0,0.67,0,0
"9454","ffd810f301ad42d6bfe98c4ba6ee4125","1",65,52000,167,"1","0","0",3,3,0,2.33,5,1,1,1,3,3,3,1,1,0,1,0,1,0,1,0,0
"9455","6e17206f31b14b708883823bdea8a227","3",59,79000,603,"0","1","0",4,3,4,3,8,1,3,0,4,4,4,3,0.75,1.33,1,1,0.67,1.5,0,7,17.53
"9456","6dba14f698ae4030ab7354cd5cfe7119","2",60,68000,606,"1","0","0",6,6,1,0.33,1.67,0,1,5,6,3,6,4,1,0.17,0,0,1,1,1,16,18.83
"9457","17360c8e66a840fb82441f6c0eb8bf47","1",57,71000,99,"1","0","0",4,4,0,5.5,11.25,2,2,0,4,4,3,3,1,0,1,0,1,0,0,0,0
"9458","820d7441ce7e470493ee37e5fc7487c8","3",65,81000,203,"0","1","0",5,3,4,2.8,6,2,2,1,5,4,5,3,0.6,1.33,0.5,2,1,1,0,10,19.59
"9459","e1217614ab534642b5818ad5bafa693b","1",68,76000,307,"0","1","0",4,2,2,2,6.75,0,2,2,4,3,3,2,0.5,1,0,0,0.5,2,0.5,6,17.79
"9460","ad75ad314b534ed09cc1a808a7ef3876","1",50,67000,140,"1","0","0",3,3,0,5.67,8.33,2,1,0,3,3,3,3,1,0,1,0,1,0,0,6,2.47
"9461","184c1819ba144e4784667f14f7e7ba08","1",59,104000,503,"0","1","0",5,0,2,5,5,4,0,1,5,5,5,1,0,0,0,0,0,0,0,6,30.27
"9462","6f2be1f4e8574becaa4ac61cfdb0a971","3",48,76000,211,"0","1","0",4,3,4,5.5,7.5,3,1,0,4,4,4,2,0.75,1.33,0.67,1.5,1,1,0,12,20.55
"9463","33a640f69ca54196b956726fb42c7477","3",80,118000,172,"0","1","0",6,4,4,3.33,7.33,1,4,1,6,6,6,4,0.67,1,1,0,0.75,1.33,0,6,138.8
"9464","ff4bfebc3c92451aa546c7e100be0de4","1",47,43000,810,"1","0","0",4,1,3,6.25,10,3,1,0,4,3,3,1,0.25,3,0.33,2,0,0,0,11,12.95
"9465","05313b089485492aa50683d7f00fcbdd","2",61,65000,42,"1","0","0",6,4,0,3.83,9.17,2,4,0,6,5,6,3,0.67,0,1,0,0.5,0,0,9,3.19
"9466","9c305dc0facc41e285d0491668eb68da","3",74,55000,312,"1","0","0",5,5,4,3.4,7.4,1,3,1,5,3,5,4,1,0.8,1,1,1,1,1,11,13.16
"9467","a95c94e9e8444d3ea4e10d2b96c6bba4","1",38,35000,1173,"0","1","0",2,2,1,10,10,2,0,0,2,1,2,2,1,0.5,1,0.5,0,0,0,20,2.78
"9468","821c95b0750a4e88b68f9c9e3045d69c","2",43,74000,355,"0","1","0",5,5,2,3,3,2,0,3,5,4,5,2,1,0.4,1,1,0,0,1,9,19.84
"9469","bb8129318c02419894e498f06d3b777b","1",22,36000,96,"1","0","0",3,2,0,6,7.33,2,1,0,3,2,3,2,0.67,0,0.5,0,1,0,0,12,2.08
"9470","82309d6b4dad4c40af6fb781f08a15cc","2",85,71000,17,"0","1","0",4,3,0,2.5,2.5,2,0,2,4,3,4,1,0.75,0,0.5,0,0,0,1,3,23.95
"9471","842e92322fbd4314abdd73561b694b53","3",36,42000,15,"1","0","0",5,5,4,4.4,8.4,2,3,0,5,5,5,4,1,0.8,1,0.5,1,1,0,9,16.15
"9472","5b4191f947974c44859ef4b205d3f3e0","3",47,60000,616,"1","0","0",4,2,4,3.75,10.5,1,3,0,4,4,3,2,0.5,2,1,1,0.33,3,0,12,14.57
"9473","9b7fd41103a84ffd892f8a3afc178577","2",27,68000,198,"1","0","0",6,2,0,5.33,11.67,3,3,0,6,6,4,3,0.33,0,0.33,0,0.33,0,0,2,1.71
"9474","91076437219d41eeab0035d1e1419925","3",63,116000,860,"1","0","0",6,3,5,5.83,13.33,3,3,0,6,6,3,2,0.5,1.67,0.67,1,0.33,3,0,7,29.18
"9475","197de214500b4cd5ad8b4a01b2a53cf4","1",32,47000,1642,"1","0","0",4,2,1,5.5,11.25,2,2,0,4,4,3,2,0.5,0.5,0.5,0,0.5,1,0,10,2.31
"9476","9b5bc512523b457e84446948947cbacc","3",61,59000,927,"0","1","0",6,6,5,4.33,8.33,2,3,1,6,5,6,4,1,0.83,1,1,1,1,1,11,14.29
"9477","bcfc432fc0be4938a9a688c5c2873a49","1",28,62000,127,"0","1","0",3,2,1,4.67,10,1,2,0,3,2,3,2,0.67,0.5,1,1,0.5,0,0,7,3.7
"9478","c5d75aec20994df6bf51f95ca1664dcb","3",48,80000,710,"1","0","0",4,4,3,4.75,12.5,1,3,0,4,4,3,2,1,0.75,1,0,1,1,0,10,21.43
"9479","dbac0fd57c8844d79ce1e869860393ab","3",53,52000,966,"0","1","0",6,5,5,5.5,8.67,3,2,1,6,3,5,5,0.83,1,1,1,0.5,2,1,19,12.82
"9480","3801445b29d242819b5ad3215975f038","3",21,50000,367,"1","0","0",5,3,2,4.8,8,2,2,1,5,5,5,3,0.6,0.67,1,0,0.5,2,0,19,3.34
"9481","c30c5ee9562d4486b40d8564fd4bf63d","2",67,62000,141,"1","0","0",5,4,2,5,5,4,0,1,5,4,5,4,0.8,0.5,0.75,0.67,0,0,1,5,15.59
"9482","51153c28086f4c6aa45c00a0c4d1f73d","1",37,77000,581,"1","0","0",3,3,2,2.33,5,1,1,1,3,2,3,2,1,0.67,1,1,1,1,1,8,18.74
"9483","2a6bb506b41540378b1d373985502233","2",60,91000,344,"1","0","0",6,6,0,4.33,8.17,2,3,1,6,5,5,3,1,0,1,0,1,0,1,1,11.28
"9484","70ad38ba603b4703a521c46554fda1c5","1",53,38000,341,"1","0","0",5,1,0,2.6,9,1,4,0,5,5,5,0,0.2,0,0,0,0.25,0,0,6,2.3
"9485","dfec7270ef1d49f2af2ec67306f7ab4a","2",45,89000,336,"1","0","0",5,5,0,3.2,8,1,3,1,5,4,5,2,1,0,1,0,1,0,1,2,17.13
"9486","c339a52548bb489da1bae8803ded2f09","3",62,69000,1651,"0","1","0",4,4,2,3.5,7.5,2,2,0,4,4,4,2,1,0.5,1,0.5,1,0.5,0,4,19.22
"9487","8cd823fa04574d1eaa92397ad94ee9e4","2",62,99000,88,"0","1","0",5,4,2,5,5,3,0,2,5,3,5,3,0.8,0.5,0.67,1,0,0,1,4,29.59
"9488","436605b486e34d1bba60174774eac593","2",59,84000,302,"1","0","0",5,4,3,3.2,4.8,1,2,2,5,4,5,4,0.8,0.75,0,0,1,1,1,9,21.19
"9489","acb84e878c0a40c3b998fe143e66d426","1",79,60000,316,"1","0","0",4,3,0,4.5,9.25,1,2,1,4,3,3,3,0.75,0,1,0,0.5,0,1,6,2.58
"9490","e125bb8eda2c4e0eb264a1281c872110","3",45,51000,823,"0","1","0",6,5,6,4,14.17,1,5,0,6,6,3,1,0.83,1.2,1,1,0.8,1.25,0,12,9.99
"9491","a2a0e12b976846bdacf3d29d74b5bf35","2",79,41000,82,"0","1","0",4,4,0,3.75,3.75,2,0,2,4,2,4,3,1,0,1,0,0,0,1,2,0.24
"9492","38fb8fcee71f4a039d2ccd8e039f8e35","1",82,115000,347,"0","1","0",4,2,3,5.5,15,1,3,0,4,3,2,1,0.5,1.5,1,1,0.33,2,0,5,24.4
"9493","f3d444bdb33447e596c8971e64dee3b2","3",66,93000,965,"0","1","0",4,2,4,4.25,13.75,1,3,0,4,4,2,1,0.5,2,1,1,0.33,3,0,5,19.58
"9494","320d4c1b14e44406ad03ed720991c2d7","3",47,47000,877,"1","0","0",5,3,3,4.2,12,1,4,0,5,4,4,2,0.6,1,1,1,0.5,1,0,16,4.26
"9495","abae13b2df30414990996a157cbffbd6","1",32,75000,1021,"1","0","0",3,2,3,3,13.33,0,3,0,3,3,2,1,0.67,1.5,0,0,0.67,1.5,0,10,23.63
"9496","207333c76c074708b82abdea3883e76e","2",22,56000,77,"1","0","0",5,4,1,6.4,11,3,2,0,5,5,4,4,0.8,0.25,1,0,0.5,1,0,7,3
"9497","414cb3b80a7a44bdba702129160c4b9e","1",50,66000,252,"0","1","0",3,3,1,2.67,4,1,1,1,3,3,3,2,1,0.33,1,0,1,1,1,2,23.9
"9498","e4fc56215f9948ae94edbf3a3b566564","2",25,63000,12,"1","0","0",5,3,0,3.6,7.4,1,2,2,5,4,4,2,0.6,0,1,0,0.5,0,0.5,7,2.7
"9499","10dd862f7cdf4de196f567140f23d7f6","2",70,86000,278,"0","1","0",5,5,1,4,4,3,0,2,5,5,5,2,1,0.2,1,0.33,0,0,1,3,23.48
"9500","fda12536deae4b0f8e7cd51da5e6e9b3","2",51,51000,275,"0","1","0",6,6,2,2.17,5.33,1,2,3,6,5,5,2,1,0.33,1,1,1,0.5,1,3,14.14
"9501","fd50a1eef9554c72aa45a8276804ba9c","1",37,63000,190,"1","0","0",4,1,0,4.25,10,2,2,0,4,4,3,1,0.25,0,0.5,0,0,0,0,6,2.07
"9502","f4ef9a434c22420b8d7528602f777375","3",55,74000,251,"0","1","0",6,4,5,3.67,10,2,3,1,6,5,4,3,0.67,1.25,1,1,0.33,3,1,8,22.07
"9503","d6aba782551648f08e8003947bb74307","2",73,117000,300,"1","0","0",4,3,1,0.5,2.5,0,1,3,4,2,4,2,0.75,0.33,0,0,1,1,0.67,5,25.3
"9504","a8fcc392843343428db13c0814f7d5b3","2",89,87000,979,"0","1","0",6,4,3,2.83,4.17,2,1,3,6,5,6,1,0.67,0.75,0.5,2,1,1,0.67,8,21.89
"9505","809a3b0436e1445bac1bdaa24ef7c982","2",32,31000,486,"0","1","0",6,3,2,1.17,2.5,1,1,4,6,4,6,2,0.5,0.67,0,0,1,1,0.5,11,8.12
"9506","dc7a28fa1c4b4e54a4f52f2e5b994232","2",45,88000,251,"0","1","0",5,5,2,3.8,7,2,2,1,5,3,5,4,1,0.4,1,0,1,1,1,5,19.14
"9507","9a6404d508484803818c88d6393ba26b","3",58,87000,262,"0","1","0",6,5,5,4.5,7.83,3,3,0,6,6,6,4,0.83,1,1,0.67,0.67,1.5,0,8,24.38
"9508","7ff81ab337d843649dc58aef1b9874e7","2",45,56000,580,"1","0","0",5,3,0,3.4,8,2,2,1,5,4,4,2,0.6,0,1,0,0,0,1,7,2.87
"9509","eb91e0e7c05644669160d07a7cbd7715","2",78,81000,351,"0","1","0",6,4,3,5,5,3,0,3,6,5,6,4,0.67,0.75,1,1,0,0,0.33,6,20.67
"9510","50bdc1d7a6a1486b85bf1a2312ef70dc","3",79,76000,299,"1","0","0",5,3,4,4.2,12,1,4,0,5,4,4,1,0.6,1.33,0,0,0.75,1.33,0,5,18.16
"9511","467f5f3edc6c407ebb189d57e839bfd3","3",41,79000,356,"0","1","0",5,5,5,4.8,14,1,4,0,5,4,3,3,1,1,1,1,1,1,0,11,21.72
"9512","4bac622e595b441cab3875bc868c28f7","2",73,116000,286,"1","0","0",5,4,2,3,5.4,1,2,2,5,3,5,4,0.8,0.5,1,0,1,1,0.5,5,30.21
"9513","edfe76e1510841d79f0ecd0472e4680d","1",71,55000,247,"1","0","0",4,2,1,2,6,0,3,1,4,4,4,2,0.5,0.5,0,0,0.67,0.5,0,5,3.08
"9514","4a240ee8ef664c6eb589494f8f25379e","1",72,118000,843,"0","1","0",3,3,2,4,6.67,2,1,0,3,3,3,2,1,0.67,1,0.5,1,1,0,3,20.07
"9515","e9aac3bd9232447e8f96e220d8209e7d","1",64,37000,652,"1","0","0",4,1,3,2.25,10,0,3,1,4,3,3,1,0.25,3,0,0,0,0,1,10,10.86
"9516","79088aadb4854755b4555ef8a9644519","1",65,70000,205,"1","0","0",3,3,0,1.67,6.67,0,1,2,3,2,2,1,1,0,0,0,1,0,1,3,22.61
